unit_id,month,t,vitality,trajectory_type
U409,2020-12,36,23937.894,high_resistance_low_recovery
U409,2021-01,37,23911.131,high_resistance_low_recovery
U409,2021-02,38,23631.998,high_resistance_low_recovery
U409,2021-03,39,23436.181,high_resistance_low_recovery
U409,2021-04,40,22911.403,high_resistance_low_recovery
U409,2021-05,41,22647.54,high_resistance_low_recovery
U409,2021-06,42,22830.335,high_resistance_low_recovery
U409,2021-07,43,22022.292,high_resistance_low_recovery
U409,2021-08,44,22158.159,high_resistance_low_recovery
U409,2021-09,45,23050.197,high_resistance_low_recovery
U409,2021-10,46,22600.071,high_resistance_low_recovery
U409,2021-11,47,24488.685,high_resistance_low_recovery
U409,2021-12,48,23067.32,high_resistance_low_recovery
U409,2022-01,49,23620.966,high_resistance_low_recovery
U409,2022-02,50,24430.476,high_resistance_low_recovery
U409,2022-03,51,23242.883,high_resistance_low_recovery
U409,2022-04,52,22331.266,high_resistance_low_recovery
U409,2022-05,53,22398.593,high_resistance_low_recovery
U409,2022-06,54,22937.296,high_resistance_low_recovery
U409,2022-07,55,22612.062,high_resistance_low_recovery
U409,2022-08,56,22881.283,high_resistance_low_recovery
U409,2022-09,57,22343.127,high_resistance_low_recovery
U409,2022-10,58,23009.909,high_resistance_low_recovery
U409,2022-11,59,23236.815,high_resistance_low_recovery
U409,2022-12,60,23543.314,high_resistance_low_recovery
U409,2023-01,61,24313.104,high_resistance_low_recovery
U409,2023-02,62,23410.493,high_resistance_low_recovery
U409,2023-03,63,23257.09,high_resistance_low_recovery
U409,2023-04,64,22760.015,high_resistance_low_recovery
U409,2023-05,65,22519.167,high_resistance_low_recovery
U409,2023-06,66,22414.315,high_resistance_low_recovery
U409,2023-07,67,22528.615,high_resistance_low_recovery
U409,2023-08,68,23172.611,high_resistance_low_recovery
U409,2023-09,69,23068.241,high_resistance_low_recovery
U409,2023-10,70,23151.622,high_resistance_low_recovery
U409,2023-11,71,23968.399,high_resistance_low_recovery
U409,2023-12,72,23860.146,high_resistance_low_recovery
U409,2024-01,73,24457.485,high_resistance_low_recovery
U409,2024-02,74,24062.112,high_resistance_low_recovery
U410,2018-01,1,15544.154,persistent_decline
U410,2018-02,2,16120.164,persistent_decline
U410,2018-03,3,15775.777,persistent_decline
U410,2018-04,4,15480.468,persistent_decline
U410,2018-05,5,15388.168,persistent_decline
U410,2018-06,6,15182.32,persistent_decline
U410,2018-07,7,14398.883,persistent_decline
U410,2018-08,8,14802.728,persistent_decline
U410,2018-09,9,14980.273,persistent_decline
U410,2018-10,10,15182.139,persistent_decline
U410,2018-11,11,15915.438,persistent_decline
U410,2018-12,12,15951.337,persistent_decline
U410,2019-01,13,16002.446,persistent_decline
U410,2019-02,14,15943.479,persistent_decline
U410,2019-03,15,15670.944,persistent_decline
U410,2019-04,16,15777.992,persistent_decline
U410,2019-05,17,15440.406,persistent_decline
U410,2019-06,18,15070.318,persistent_decline
U410,2019-07,19,15178.863,persistent_decline
U410,2019-08,20,15681.712,persistent_decline
U410,2019-09,21,15768.832,persistent_decline
U410,2019-10,22,15250.175,persistent_decline
U410,2019-11,23,15888.849,persistent_decline
U410,2019-12,24,15693.542,persistent_decline
U410,2020-01,25,16431.269,persistent_decline
U410,2020-02,26,16185.108,persistent_decline
U410,2020-03,27,15371.279,persistent_decline
U410,2020-04,28,15058.532,persistent_decline
U410,2020-05,29,14840.155,persistent_decline
U410,2020-06,30,14033.097,persistent_decline
U410,2020-07,31,13327.64,persistent_decline
U410,2020-08,32,13075.052,persistent_decline
U410,2020-09,33,12749.456,persistent_decline
U410,2020-10,34,12118.466,persistent_decline
U410,2020-11,35,12713.006,persistent_decline
U410,2020-12,36,11646.394,persistent_decline
U410,2021-01,37,12218.118,persistent_decline
U410,2021-02,38,12184.831,persistent_decline
U410,2021-03,39,11415.496,persistent_decline
U410,2021-04,40,10421.256,persistent_decline
U410,2021-05,41,10282.023,persistent_decline
U410,2021-06,42,9473.611,persistent_decline
U410,2021-07,43,8659.485,persistent_decline
U410,2021-08,44,9198.708,persistent_decline
U410,2021-09,45,9651.304,persistent_decline
U410,2021-10,46,9282.599,persistent_decline
U410,2021-11,47,9914.476,persistent_decline
U410,2021-12,48,10168.639,persistent_decline
U410,2022-01,49,10742.836,persistent_decline
U410,2022-02,50,10756.707,persistent_decline
U410,2022-03,51,10655.793,persistent_decline
U410,2022-04,52,10529.595,persistent_decline
U410,2022-05,53,10584.563,persistent_decline
U410,2022-06,54,10421.154,persistent_decline
U410,2022-07,55,10093.252,persistent_decline
U410,2022-08,56,9998.386,persistent_decline
U410,2022-09,57,10162.306,persistent_decline
U410,2022-10,58,10091.079,persistent_decline
U410,2022-11,59,10918.663,persistent_decline
U410,2022-12,60,11443.761,persistent_decline
U410,2023-01,61,11187.284,persistent_decline
U410,2023-02,62,11435.951,persistent_decline
U410,2023-03,63,11624.495,persistent_decline
U410,2023-04,64,11522.618,persistent_decline
U410,2023-05,65,10700.842,persistent_decline
U410,2023-06,66,10331.503,persistent_decline
U410,2023-07,67,10281.327,persistent_decline
U410,2023-08,68,10175.981,persistent_decline
U410,2023-09,69,10708.217,persistent_decline
U410,2023-10,70,10908.81,persistent_decline
U410,2023-11,71,10716.146,persistent_decline
U410,2023-12,72,11199.622,persistent_decline
U410,2024-01,73,11557.076,persistent_decline
U410,2024-02,74,11534.164,persistent_decline
U411,2018-01,1,14831.996,adaptive_growth
U411,2018-02,2,15150.01,adaptive_growth
U411,2018-03,3,14444.249,adaptive_growth
U411,2018-04,4,14314.648,adaptive_growth
U411,2018-05,5,14906.62,adaptive_growth
U411,2018-06,6,13883.119,adaptive_growth
U411,2018-07,7,13377.049,adaptive_growth
U411,2018-08,8,13064.812,adaptive_growth
U411,2018-09,9,13328.628,adaptive_growth
U411,2018-10,10,14226.32,adaptive_growth
U411,2018-11,11,13498.9,adaptive_growth
U411,2018-12,12,14450.276,adaptive_growth
U411,2019-01,13,14019.605,adaptive_growth
U411,2019-02,14,14300.693,adaptive_growth
U411,2019-03,15,14690.113,adaptive_growth
U411,2019-04,16,14345.528,adaptive_growth
U411,2019-05,17,14296.287,adaptive_growth
U411,2019-06,18,13904.934,adaptive_growth
U411,2019-07,19,14221.182,adaptive_growth
U411,2019-08,20,13806.032,adaptive_growth
U411,2019-09,21,14051.686,adaptive_growth
U411,2019-10,22,13977.215,adaptive_growth
U411,2019-11,23,14736.36,adaptive_growth
U411,2019-12,24,14604.325,adaptive_growth
U411,2020-01,25,14133.687,adaptive_growth
U411,2020-02,26,13759.574,adaptive_growth
U411,2020-03,27,14004.581,adaptive_growth
U411,2020-04,28,14588.607,adaptive_growth
U411,2020-05,29,13913.409,adaptive_growth
U411,2020-06,30,13226.092,adaptive_growth
U411,2020-07,31,13356.277,adaptive_growth
U411,2020-08,32,11802.725,adaptive_growth
U411,2020-09,33,12643.77,adaptive_growth
U411,2020-10,34,12355.129,adaptive_growth
U411,2020-11,35,13106.646,adaptive_growth
U411,2020-12,36,12510.621,adaptive_growth
U411,2021-01,37,12209.353,adaptive_growth
U411,2021-02,38,11933.256,adaptive_growth
U411,2021-03,39,12534.157,adaptive_growth
U411,2021-04,40,12500.512,adaptive_growth
U411,2021-05,41,11865.626,adaptive_growth
U411,2021-06,42,11513.616,adaptive_growth
U411,2021-07,43,11773.231,adaptive_growth
U411,2021-08,44,11274.881,adaptive_growth
U411,2021-09,45,11547.472,adaptive_growth
U411,2021-10,46,11094.321,adaptive_growth
U411,2021-11,47,12583.647,adaptive_growth
U411,2021-12,48,12449.003,adaptive_growth
U411,2022-01,49,12263.455,adaptive_growth
U411,2022-02,50,12644.977,adaptive_growth
U411,2022-03,51,13453.403,adaptive_growth
U411,2022-04,52,12298.135,adaptive_growth
U411,2022-05,53,13986.997,adaptive_growth
U411,2022-06,54,12247.686,adaptive_growth
U411,2022-07,55,13384.371,adaptive_growth
U411,2022-08,56,12977.927,adaptive_growth
U411,2022-09,57,12437.76,adaptive_growth
U411,2022-10,58,12690.813,adaptive_growth
U411,2022-11,59,13594.784,adaptive_growth
U411,2022-12,60,12842.343,adaptive_growth
U411,2023-01,61,13792.172,adaptive_growth
U411,2023-02,62,13739.838,adaptive_growth
U411,2023-03,63,14068.389,adaptive_growth
U411,2023-04,64,14109.685,adaptive_growth
U411,2023-05,65,14121.128,adaptive_growth
U411,2023-06,66,14931.138,adaptive_growth
U411,2023-07,67,14482.234,adaptive_growth
U411,2023-08,68,15205.274,adaptive_growth
U411,2023-09,69,15162.188,adaptive_growth
U411,2023-10,70,15274.122,adaptive_growth
U411,2023-11,71,14422.949,adaptive_growth
U411,2023-12,72,14921.425,adaptive_growth
U411,2024-01,73,15239.824,adaptive_growth
U411,2024-02,74,16232.109,adaptive_growth
U412,2018-01,1,24403.293,adaptive_growth
U412,2018-02,2,24514.839,adaptive_growth
U412,2018-03,3,25435.767,adaptive_growth
U412,2018-04,4,25656.685,adaptive_growth
U412,2018-05,5,24999.615,adaptive_growth
U412,2018-06,6,25845.158,adaptive_growth
U412,2018-07,7,25602.345,adaptive_growth
U412,2018-08,8,24099.154,adaptive_growth
U412,2018-09,9,24061.797,adaptive_growth
U412,2018-10,10,24149.383,adaptive_growth
U412,2018-11,11,24208.052,adaptive_growth
U412,2018-12,12,24299.952,adaptive_growth
U412,2019-01,13,24235.184,adaptive_growth
U412,2019-02,14,24832.661,adaptive_growth
U412,2019-03,15,25351.794,adaptive_growth
U412,2019-04,16,25231.389,adaptive_growth
U412,2019-05,17,25489.009,adaptive_growth
U412,2019-06,18,25363.1,adaptive_growth
U412,2019-07,19,24560.682,adaptive_growth
U412,2019-08,20,24578.595,adaptive_growth
U412,2019-09,21,23546.84,adaptive_growth
U412,2019-10,22,23675.298,adaptive_growth
U412,2019-11,23,24204.603,adaptive_growth
U412,2019-12,24,24416.415,adaptive_growth
U412,2020-01,25,25650.594,adaptive_growth
U412,2020-02,26,24584.923,adaptive_growth
U412,2020-03,27,25691.126,adaptive_growth
U412,2020-04,28,24384.68,adaptive_growth
U412,2020-05,29,23911.154,adaptive_growth
U412,2020-06,30,23469.753,adaptive_growth
U412,2020-07,31,23410.825,adaptive_growth
U412,2020-08,32,21815.599,adaptive_growth
U412,2020-09,33,22601.89,adaptive_growth
U412,2020-10,34,22142.628,adaptive_growth
U412,2020-11,35,21899.672,adaptive_growth
U412,2020-12,36,21036.163,adaptive_growth
U412,2021-01,37,22593.153,adaptive_growth
U412,2021-02,38,21969.306,adaptive_growth
U412,2021-03,39,21322.526,adaptive_growth
U412,2021-04,40,22085.208,adaptive_growth
U412,2021-05,41,20917.981,adaptive_growth
U412,2021-06,42,20834.1,adaptive_growth
U412,2021-07,43,20278.265,adaptive_growth
U412,2021-08,44,19109.785,adaptive_growth
U412,2021-09,45,19058.788,adaptive_growth
U412,2021-10,46,18874.89,adaptive_growth
U412,2021-11,47,19174.475,adaptive_growth
U412,2021-12,48,18252.109,adaptive_growth
U412,2022-01,49,18248.426,adaptive_growth
U412,2022-02,50,18546.387,adaptive_growth
U412,2022-03,51,19555.412,adaptive_growth
U412,2022-04,52,20050.241,adaptive_growth
U412,2022-05,53,20076.292,adaptive_growth
U412,2022-06,54,21984.484,adaptive_growth
U412,2022-07,55,22209.688,adaptive_growth
U412,2022-08,56,21460.922,adaptive_growth
U412,2022-09,57,20515.326,adaptive_growth
U412,2022-10,58,22478.363,adaptive_growth
U412,2022-11,59,22154.758,adaptive_growth
U412,2022-12,60,22486.902,adaptive_growth
U412,2023-01,61,23351.856,adaptive_growth
U412,2023-02,62,24746.707,adaptive_growth
U412,2023-03,63,26105.268,adaptive_growth
U412,2023-04,64,25949.937,adaptive_growth
U412,2023-05,65,27347.419,adaptive_growth
U412,2023-06,66,27294.694,adaptive_growth
U412,2023-07,67,27943.831,adaptive_growth
U412,2023-08,68,28179.807,adaptive_growth
U412,2023-09,69,27579.235,adaptive_growth
U412,2023-10,70,28152.694,adaptive_growth
U412,2023-11,71,29067.729,adaptive_growth
U412,2023-12,72,29412.655,adaptive_growth
U412,2024-01,73,30048.53,adaptive_growth
U412,2024-02,74,30561.821,adaptive_growth
U413,2018-01,1,22824.415,high_resistance_low_recovery
U413,2018-02,2,21959.224,high_resistance_low_recovery
U413,2018-03,3,22896.106,high_resistance_low_recovery
U413,2018-04,4,22621.148,high_resistance_low_recovery
U413,2018-05,5,22719.568,high_resistance_low_recovery
U413,2018-06,6,22842.173,high_resistance_low_recovery
U413,2018-07,7,22972.569,high_resistance_low_recovery
U413,2018-08,8,22764.468,high_resistance_low_recovery
U413,2018-09,9,22698.793,high_resistance_low_recovery
U413,2018-10,10,22289.805,high_resistance_low_recovery
U413,2018-11,11,22877.561,high_resistance_low_recovery
U413,2018-12,12,22149.283,high_resistance_low_recovery
U413,2019-01,13,22487.564,high_resistance_low_recovery
U413,2019-02,14,21682.541,high_resistance_low_recovery
U413,2019-03,15,21991.284,high_resistance_low_recovery
U413,2019-04,16,22156.186,high_resistance_low_recovery
U413,2019-05,17,22538.636,high_resistance_low_recovery
U413,2019-06,18,22610.49,high_resistance_low_recovery
U413,2019-07,19,21885.241,high_resistance_low_recovery
U413,2019-08,20,22270.125,high_resistance_low_recovery
U413,2019-09,21,23040.686,high_resistance_low_recovery
U413,2019-10,22,22501.986,high_resistance_low_recovery
U413,2019-11,23,22501.6,high_resistance_low_recovery
U413,2019-12,24,22032.714,high_resistance_low_recovery
U413,2020-01,25,21798.938,high_resistance_low_recovery
U413,2020-02,26,22062.466,high_resistance_low_recovery
U413,2020-03,27,21571.918,high_resistance_low_recovery
U413,2020-04,28,21734.818,high_resistance_low_recovery
U413,2020-05,29,21918.4,high_resistance_low_recovery
U413,2020-06,30,21813.381,high_resistance_low_recovery
U413,2020-07,31,22201.933,high_resistance_low_recovery
U413,2020-08,32,22207.187,high_resistance_low_recovery
U413,2020-09,33,21964.94,high_resistance_low_recovery
U413,2020-10,34,22012.876,high_resistance_low_recovery
U413,2020-11,35,21921.099,high_resistance_low_recovery
U413,2020-12,36,21607.746,high_resistance_low_recovery
U413,2021-01,37,21519.862,high_resistance_low_recovery
U413,2021-02,38,21536.298,high_resistance_low_recovery
U413,2021-03,39,21434.372,high_resistance_low_recovery
U413,2021-04,40,21906.468,high_resistance_low_recovery
U413,2021-05,41,21736.033,high_resistance_low_recovery
U413,2021-06,42,21638.835,high_resistance_low_recovery
U413,2021-07,43,21803.042,high_resistance_low_recovery
U413,2021-08,44,21801.158,high_resistance_low_recovery
U413,2021-09,45,21253.047,high_resistance_low_recovery
U413,2021-10,46,21562.894,high_resistance_low_recovery
U413,2021-11,47,21715.154,high_resistance_low_recovery
U413,2021-12,48,20555.485,high_resistance_low_recovery
U413,2022-01,49,21090.193,high_resistance_low_recovery
U413,2022-02,50,21738.843,high_resistance_low_recovery
U413,2022-03,51,21220.727,high_resistance_low_recovery
U413,2022-04,52,21469.179,high_resistance_low_recovery
U413,2022-05,53,22263.93,high_resistance_low_recovery
U413,2022-06,54,22406.746,high_resistance_low_recovery
U413,2022-07,55,21985.272,high_resistance_low_recovery
U413,2022-08,56,22162.896,high_resistance_low_recovery
U413,2022-09,57,22105.649,high_resistance_low_recovery
U413,2022-10,58,22376.769,high_resistance_low_recovery
U413,2022-11,59,21573.172,high_resistance_low_recovery
U413,2022-12,60,21713.346,high_resistance_low_recovery
U413,2023-01,61,21260.897,high_resistance_low_recovery
U413,2023-02,62,21652.691,high_resistance_low_recovery
U413,2023-03,63,21822.008,high_resistance_low_recovery
U413,2023-04,64,21379.258,high_resistance_low_recovery
U413,2023-05,65,21390.478,high_resistance_low_recovery
U413,2023-06,66,21337.773,high_resistance_low_recovery
U413,2023-07,67,21657.157,high_resistance_low_recovery
U413,2023-08,68,22164.024,high_resistance_low_recovery
U413,2023-09,69,22047.026,high_resistance_low_recovery
U413,2023-10,70,22233.599,high_resistance_low_recovery
U413,2023-11,71,22110.966,high_resistance_low_recovery
U413,2023-12,72,21790.217,high_resistance_low_recovery
U413,2024-01,73,21003.625,high_resistance_low_recovery
U413,2024-02,74,20949.341,high_resistance_low_recovery
U414,2018-01,1,19743.66,low_resistance_high_recovery
U414,2018-02,2,19576.976,low_resistance_high_recovery
U414,2018-03,3,18841.274,low_resistance_high_recovery
U414,2018-04,4,17913.906,low_resistance_high_recovery
U414,2018-05,5,18655.034,low_resistance_high_recovery
U414,2018-06,6,18071.592,low_resistance_high_recovery
U414,2018-07,7,19214.272,low_resistance_high_recovery
U414,2018-08,8,18384.888,low_resistance_high_recovery
U414,2018-09,9,19909.506,low_resistance_high_recovery
U414,2018-10,10,18645.97,low_resistance_high_recovery
U414,2018-11,11,20088.498,low_resistance_high_recovery
U414,2018-12,12,19906.83,low_resistance_high_recovery
U414,2019-01,13,19802.357,low_resistance_high_recovery
U414,2019-02,14,20234.094,low_resistance_high_recovery
U414,2019-03,15,19099.229,low_resistance_high_recovery
U414,2019-04,16,18499.989,low_resistance_high_recovery
U414,2019-05,17,19101.503,low_resistance_high_recovery
U414,2019-06,18,19239.551,low_resistance_high_recovery
U414,2019-07,19,19483.539,low_resistance_high_recovery
U414,2019-08,20,19391.921,low_resistance_high_recovery
U414,2019-09,21,19189.951,low_resistance_high_recovery
U414,2019-10,22,19097.778,low_resistance_high_recovery
U414,2019-11,23,18165.519,low_resistance_high_recovery
U414,2019-12,24,17963.627,low_resistance_high_recovery
U414,2020-01,25,17562.028,low_resistance_high_recovery
U414,2020-02,26,17914.268,low_resistance_high_recovery
U414,2020-03,27,16757.539,low_resistance_high_recovery
U414,2020-04,28,16450.38,low_resistance_high_recovery
U414,2020-05,29,16592.086,low_resistance_high_recovery
U414,2020-06,30,15972.433,low_resistance_high_recovery
U414,2020-07,31,15190.227,low_resistance_high_recovery
U414,2020-08,32,14671.083,low_resistance_high_recovery
U414,2020-09,33,15170.847,low_resistance_high_recovery
U414,2020-10,34,14816.216,low_resistance_high_recovery
U414,2020-11,35,15384.21,low_resistance_high_recovery
U414,2020-12,36,14724.767,low_resistance_high_recovery
U414,2021-01,37,15084.877,low_resistance_high_recovery
U414,2021-02,38,13838.091,low_resistance_high_recovery
U414,2021-03,39,13883.804,low_resistance_high_recovery
U414,2021-04,40,12885.806,low_resistance_high_recovery
U414,2021-05,41,12777.264,low_resistance_high_recovery
U414,2021-06,42,11098.432,low_resistance_high_recovery
U414,2021-07,43,12351.24,low_resistance_high_recovery
U414,2021-08,44,13179.206,low_resistance_high_recovery
U414,2021-09,45,15069.114,low_resistance_high_recovery
U414,2021-10,46,14439.954,low_resistance_high_recovery
U414,2021-11,47,14925.31,low_resistance_high_recovery
U414,2021-12,48,14271.457,low_resistance_high_recovery
U414,2022-01,49,14784.67,low_resistance_high_recovery
U414,2022-02,50,15141.402,low_resistance_high_recovery
U414,2022-03,51,15576.545,low_resistance_high_recovery
U414,2022-04,52,15870.12,low_resistance_high_recovery
U414,2022-05,53,15064.223,low_resistance_high_recovery
U414,2022-06,54,16549.967,low_resistance_high_recovery
U414,2022-07,55,15685.299,low_resistance_high_recovery
U414,2022-08,56,17021.045,low_resistance_high_recovery
U414,2022-09,57,18413.921,low_resistance_high_recovery
U414,2022-10,58,17929.202,low_resistance_high_recovery
U414,2022-11,59,18345.919,low_resistance_high_recovery
U414,2022-12,60,18864.472,low_resistance_high_recovery
U414,2023-01,61,19228.949,low_resistance_high_recovery
U414,2023-02,62,18674.724,low_resistance_high_recovery
U414,2023-03,63,18415.577,low_resistance_high_recovery
U414,2023-04,64,18282.048,low_resistance_high_recovery
U414,2023-05,65,18856.884,low_resistance_high_recovery
U414,2023-06,66,18401.691,low_resistance_high_recovery
U414,2023-07,67,19184.908,low_resistance_high_recovery
U414,2023-08,68,19136.71,low_resistance_high_recovery
U414,2023-09,69,19275.139,low_resistance_high_recovery
U414,2023-10,70,20277.751,low_resistance_high_recovery
U414,2023-11,71,19367.614,low_resistance_high_recovery
U414,2023-12,72,19458.825,low_resistance_high_recovery
U414,2024-01,73,20158.577,low_resistance_high_recovery
U414,2024-02,74,18308.533,low_resistance_high_recovery
U415,2018-01,1,27786.192,low_resistance_high_recovery
U415,2018-02,2,28113.754,low_resistance_high_recovery
U415,2018-03,3,27601.419,low_resistance_high_recovery
U415,2018-04,4,27469.107,low_resistance_high_recovery
U415,2018-05,5,28169.679,low_resistance_high_recovery
U415,2018-06,6,28271.723,low_resistance_high_recovery
U415,2018-07,7,28423.472,low_resistance_high_recovery
U415,2018-08,8,28941.119,low_resistance_high_recovery
U415,2018-09,9,28539.889,low_resistance_high_recovery
U415,2018-10,10,28239.327,low_resistance_high_recovery
U415,2018-11,11,27946.111,low_resistance_high_recovery
U415,2018-12,12,27664.32,low_resistance_high_recovery
U415,2019-01,13,27540.01,low_resistance_high_recovery
U415,2019-02,14,27474.909,low_resistance_high_recovery
U415,2019-03,15,27607.517,low_resistance_high_recovery
U415,2019-04,16,27221.743,low_resistance_high_recovery
U415,2019-05,17,28292.424,low_resistance_high_recovery
U415,2019-06,18,28197.87,low_resistance_high_recovery
U415,2019-07,19,28578.699,low_resistance_high_recovery
U415,2019-08,20,28799.069,low_resistance_high_recovery
U415,2019-09,21,27881.176,low_resistance_high_recovery
U415,2019-10,22,28802.1,low_resistance_high_recovery
U415,2019-11,23,26935.965,low_resistance_high_recovery
U415,2019-12,24,25489.155,low_resistance_high_recovery
U415,2020-01,25,25306.778,low_resistance_high_recovery
U415,2020-02,26,23463.653,low_resistance_high_recovery
U415,2020-03,27,23018.168,low_resistance_high_recovery
U415,2020-04,28,22828.402,low_resistance_high_recovery
U415,2020-05,29,21864.004,low_resistance_high_recovery
U415,2020-06,30,20541.765,low_resistance_high_recovery
U415,2020-07,31,20880.173,low_resistance_high_recovery
U415,2020-08,32,19888.43,low_resistance_high_recovery
U415,2020-09,33,18447.745,low_resistance_high_recovery
U415,2020-10,34,17350.845,low_resistance_high_recovery
U415,2020-11,35,16323.65,low_resistance_high_recovery
U415,2020-12,36,17197.788,low_resistance_high_recovery
U415,2021-01,37,17469.971,low_resistance_high_recovery
U415,2021-02,38,17555.83,low_resistance_high_recovery
U415,2021-03,39,17948.181,low_resistance_high_recovery
U415,2021-04,40,19120.292,low_resistance_high_recovery
U415,2021-05,41,20260.472,low_resistance_high_recovery
U415,2021-06,42,21277.019,low_resistance_high_recovery
U415,2021-07,43,22244.125,low_resistance_high_recovery
U415,2021-08,44,22868.408,low_resistance_high_recovery
U415,2021-09,45,23742.787,low_resistance_high_recovery
U415,2021-10,46,23809.384,low_resistance_high_recovery
U415,2021-11,47,23500.955,low_resistance_high_recovery
U415,2021-12,48,24891.212,low_resistance_high_recovery
U415,2022-01,49,25133.86,low_resistance_high_recovery
U415,2022-02,50,25725.989,low_resistance_high_recovery
U415,2022-03,51,25950.11,low_resistance_high_recovery
U415,2022-04,52,26540.764,low_resistance_high_recovery
U415,2022-05,53,27762.649,low_resistance_high_recovery
U415,2022-06,54,27767.112,low_resistance_high_recovery
U415,2022-07,55,28631.986,low_resistance_high_recovery
U415,2022-08,56,28313.181,low_resistance_high_recovery
U415,2022-09,57,28654.734,low_resistance_high_recovery
U415,2022-10,58,28698.759,low_resistance_high_recovery
U415,2022-11,59,28396.35,low_resistance_high_recovery
U415,2022-12,60,28025.369,low_resistance_high_recovery
U415,2023-01,61,28590.593,low_resistance_high_recovery
U415,2023-02,62,27927.117,low_resistance_high_recovery
U415,2023-03,63,28201.451,low_resistance_high_recovery
U415,2023-04,64,28653.334,low_resistance_high_recovery
U415,2023-05,65,28903.775,low_resistance_high_recovery
U415,2023-06,66,29029.861,low_resistance_high_recovery
U415,2023-07,67,28285.747,low_resistance_high_recovery
U415,2023-08,68,29863.225,low_resistance_high_recovery
U415,2023-09,69,29198.243,low_resistance_high_recovery
U415,2023-10,70,29806.772,low_resistance_high_recovery
U415,2023-11,71,29259.686,low_resistance_high_recovery
U415,2023-12,72,29409.041,low_resistance_high_recovery
U415,2024-01,73,29216.862,low_resistance_high_recovery
U415,2024-02,74,28742.506,low_resistance_high_recovery
U416,2018-01,1,19829.653,persistent_decline
U416,2018-02,2,20504.515,persistent_decline
U416,2018-03,3,19778.78,persistent_decline
U416,2018-04,4,20220.249,persistent_decline
U416,2018-05,5,20318.728,persistent_decline
U416,2018-06,6,20582.531,persistent_decline
U416,2018-07,7,19794.541,persistent_decline
U416,2018-08,8,19533.859,persistent_decline
U416,2018-09,9,19539.26,persistent_decline
U416,2018-10,10,18636.399,persistent_decline
U416,2018-11,11,19639.849,persistent_decline
U416,2018-12,12,20153.867,persistent_decline
U416,2019-01,13,20071.172,persistent_decline
U416,2019-02,14,20106.767,persistent_decline
U416,2019-03,15,20534.141,persistent_decline
U416,2019-04,16,20993.664,persistent_decline
U416,2019-05,17,20506.896,persistent_decline
U416,2019-06,18,20346.609,persistent_decline
U416,2019-07,19,20316.239,persistent_decline
U416,2019-08,20,20098.392,persistent_decline
U416,2019-09,21,19858.826,persistent_decline
U416,2019-10,22,18782.798,persistent_decline
U416,2019-11,23,19653.31,persistent_decline
U416,2019-12,24,19082.431,persistent_decline
U416,2020-01,25,19118.012,persistent_decline
U416,2020-02,26,19153.528,persistent_decline
U416,2020-03,27,18386.58,persistent_decline
U416,2020-04,28,18776.526,persistent_decline
U416,2020-05,29,18636.381,persistent_decline
U416,2020-06,30,17470.949,persistent_decline
U416,2020-07,31,17475.409,persistent_decline
U416,2020-08,32,16528.487,persistent_decline
U416,2020-09,33,15995.027,persistent_decline
U416,2020-10,34,15524.336,persistent_decline
U416,2020-11,35,15014.713,persistent_decline
U416,2020-12,36,15048.425,persistent_decline
U416,2021-01,37,15567.764,persistent_decline
U416,2021-02,38,14873.685,persistent_decline
U416,2021-03,39,14611.496,persistent_decline
U416,2021-04,40,15031.203,persistent_decline
U416,2021-05,41,13791.995,persistent_decline
U416,2021-06,42,14343.594,persistent_decline
U416,2021-07,43,13476.556,persistent_decline
U416,2021-08,44,13099.941,persistent_decline
U416,2021-09,45,12403.252,persistent_decline
U416,2021-10,46,11562.458,persistent_decline
U416,2021-11,47,10942.493,persistent_decline
U416,2021-12,48,12059.094,persistent_decline
U416,2022-01,49,12421.124,persistent_decline
U416,2022-02,50,12827.474,persistent_decline
U416,2022-03,51,13282.086,persistent_decline
U416,2022-04,52,12599.732,persistent_decline
U416,2022-05,53,13634.466,persistent_decline
U416,2022-06,54,13728.627,persistent_decline
U416,2022-07,55,13496.169,persistent_decline
U416,2022-08,56,13142.047,persistent_decline
U416,2022-09,57,13111.378,persistent_decline
U416,2022-10,58,12026.392,persistent_decline
U416,2022-11,59,12785.606,persistent_decline
U416,2022-12,60,13459.847,persistent_decline
U416,2023-01,61,13444.224,persistent_decline
U416,2023-02,62,13409.191,persistent_decline
U416,2023-03,63,14171.879,persistent_decline
U416,2023-04,64,13922.794,persistent_decline
U416,2023-05,65,13725.015,persistent_decline
U416,2023-06,66,13573.937,persistent_decline
U416,2023-07,67,13983.298,persistent_decline
U416,2023-08,68,12918.905,persistent_decline
U416,2023-09,69,13433.602,persistent_decline
U416,2023-10,70,12994.992,persistent_decline
U416,2023-11,71,12687.529,persistent_decline
U416,2023-12,72,13491.912,persistent_decline
U416,2024-01,73,14902.184,persistent_decline
U416,2024-02,74,13256.04,persistent_decline
U417,2018-01,1,18135.729,moderate_resilience
U417,2018-02,2,18489.238,moderate_resilience
U417,2018-03,3,17457.483,moderate_resilience
U417,2018-04,4,17649.438,moderate_resilience
U417,2018-05,5,16315.531,moderate_resilience
U417,2018-06,6,16576.172,moderate_resilience
U417,2018-07,7,16336.549,moderate_resilience
U417,2018-08,8,16314.06,moderate_resilience
U417,2018-09,9,16848.089,moderate_resilience
U417,2018-10,10,16600.291,moderate_resilience
U417,2018-11,11,16708.777,moderate_resilience
